object_identifier	identifier	file_format	file_function	size	HEX(f.digest)	revision_number	last_fixity_check
amjewess:taj1895.0002.007:00000019	87f2a7c7-3bba-ce37-b13e-41e53fbbf8fb/descriptor/87f2a7c7-3bba-ce37-b13e-41e53fbbf8fb.types:fileset.mets2.xml	application/xml	function:descriptor	3467	A4300744D0FF5278838D4923F24F5DEB8459ED0FA68F14A45BEC217F609A4A52	1	2025-08-25 14:54:46.344151
amjewess:taj1895.0002.007:00000019	87f2a7c7-3bba-ce37-b13e-41e53fbbf8fb/metadata/00000019.function:source.format:image.function:event.premis.xml	application/xml	function:event	952	CC911B7B2ADB3D0ADCAF9DF52DEC0107FE43E5BAFA836B8561864A8592885389	1	2025-08-25 14:54:46.344233
amjewess:taj1895.0002.007:00000019	87f2a7c7-3bba-ce37-b13e-41e53fbbf8fb/metadata/00000019.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	2891	12428990D6970BBB1C9BA55307A0E652928F63E58DF9057545DF38430DDC8704	1	2025-08-25 14:54:46.344210
amjewess:taj1895.0002.007:00000020	e25de5cd-7267-2ed0-296c-86d118607ba9/data/00000020.function:source.format:image.tif	image/tiff	function:source	3303	EAD21941F26531B2F051E60617DFACAE566BFC5CEB1D0E8F29CE38E5A4B6D767	1	2025-08-25 14:54:46.344628
amjewess:taj1895.0002.007:00000020	e25de5cd-7267-2ed0-296c-86d118607ba9/descriptor/e25de5cd-7267-2ed0-296c-86d118607ba9.types:fileset.mets2.xml	application/xml	function:descriptor	3806	334EB6440FD2BECABD88653B73B18B9D7CD5C3D79C6E6F3FD3DEDD14EBB66B04	1	2025-08-25 14:54:46.344595
amjewess:taj1895.0002.007:00000020	e25de5cd-7267-2ed0-296c-86d118607ba9/metadata/00000020.function:source.format:image.function:event.premis.xml	application/xml	function:event	1578	8BE9126949C42AD3F438D5A5AA53FDFE15C7885D617DA1E5129C1BF283B4B2FC	1	2025-08-25 14:54:46.344676
amjewess:taj1895.0002.007:00000020	e25de5cd-7267-2ed0-296c-86d118607ba9/metadata/00000020.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6815	113D87566BED56711D73361EFBA0BF3C1F6067E8D21CEB746CFF7C58F8093189	1	2025-08-25 14:54:46.344653
amjewess:taj1895.0002.007:00000021	2fa4df4f-8edc-886b-09ea-90233cb9af02/data/00000021.function:source.format:image.tif	image/tiff	function:source	4510	DF7A1AE4B5E51423B1EA5722A7584CBEBB8737D5AA406F9F96313ABDB244B252	1	2025-08-25 14:54:46.345119
amjewess:taj1895.0002.007:00000021	2fa4df4f-8edc-886b-09ea-90233cb9af02/descriptor/2fa4df4f-8edc-886b-09ea-90233cb9af02.types:fileset.mets2.xml	application/xml	function:descriptor	5268	A22B20DCE994C020605CBE7BCFB853D7C8CFA0DA758D55EFA97234EBA7AE05F5	1	2025-08-25 14:54:46.345086
amjewess:taj1895.0002.007:00000021	2fa4df4f-8edc-886b-09ea-90233cb9af02/metadata/00000021.function:source.format:image.function:event.premis.xml	application/xml	function:event	996	43CB872CAC805166F3126C1E5051ECA63311DC9D0A42B2C48D41E6AF7BF4737E	1	2025-08-25 14:54:46.345167
amjewess:taj1895.0002.007:00000021	2fa4df4f-8edc-886b-09ea-90233cb9af02/metadata/00000021.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	742	2FC186075AC9C7E5E8965736C4B610A4A289EC9D9048F8C400F7306F39DEB0EF	1	2025-08-25 14:54:46.345145
amjewess:taj1895.0002.007:00000022	75b65d8c-0dd4-a060-9a49-e1cacda8829c/data/00000022.function:source.format:image.tif	image/tiff	function:source	3735	84E720FDF30CEA0D9B51EE9FF066DA57E2FAC00B87BEA3E6BB3BCE4C3D6D33E3	1	2025-08-25 14:54:46.345567
amjewess:taj1895.0002.007:00000022	75b65d8c-0dd4-a060-9a49-e1cacda8829c/descriptor/75b65d8c-0dd4-a060-9a49-e1cacda8829c.types:fileset.mets2.xml	application/xml	function:descriptor	8211	B41A9CA211D5FBC4032F2E39EC3D888FA73EF144F0033EC5DD59F6272F273B0A	1	2025-08-25 14:54:46.345533
amjewess:taj1895.0002.007:00000022	75b65d8c-0dd4-a060-9a49-e1cacda8829c/metadata/00000022.function:source.format:image.function:event.premis.xml	application/xml	function:event	6335	405BE2B802B31CAD51B59D5F5043BAB9134AD0CE1AB54B20FE48C5B6EEE67BF2	1	2025-08-25 14:54:46.345615
amjewess:taj1895.0002.007:00000022	75b65d8c-0dd4-a060-9a49-e1cacda8829c/metadata/00000022.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	5869	59A2AA17E40A59FE84E18B6F463DBD6D7EE5FF2C8DBD27BE4126EB4ECE2A63BA	1	2025-08-25 14:54:46.345593
amjewess:taj1895.0002.007:00000023	e6c3fb27-7163-1774-ea82-3c5f52280d9d/data/00000023.function:source.format:image.tif	image/tiff	function:source	2011	0611974C2331FD82254C54697ECC2EBD6BA2F07171B500E1C6C2B443C4C92F0D	1	2025-08-25 14:54:46.346006
amjewess:taj1895.0002.007:00000023	e6c3fb27-7163-1774-ea82-3c5f52280d9d/descriptor/e6c3fb27-7163-1774-ea82-3c5f52280d9d.types:fileset.mets2.xml	application/xml	function:descriptor	5678	547A99AECCAA4CF4E74E8BD3C2A312E7CE583CAD0732F6B9882846F364C1D477	1	2025-08-25 14:54:46.345974
amjewess:taj1895.0002.007:00000023	e6c3fb27-7163-1774-ea82-3c5f52280d9d/metadata/00000023.function:source.format:image.function:event.premis.xml	application/xml	function:event	9044	41BB012D0FFD19F75D104DB6098B029DE9F2534BCADA34418F56C849C3F1CE3F	1	2025-08-25 14:54:46.346058
amjewess:taj1895.0002.007:00000023	e6c3fb27-7163-1774-ea82-3c5f52280d9d/metadata/00000023.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6865	1DC3689CB181730FC676652FBFFAB01B723ABEA8A4270CA275A4F3CF30688C81	1	2025-08-25 14:54:46.346031
amjewess:taj1895.0002.007:00000024	9f5162c6-9323-d3e6-b313-14dc4205b922/data/00000024.function:source.format:image.tif	image/tiff	function:source	2214	F863DBAE0FC43F9FD481F0896A5BDA268EB8CE7CE35DBB68E68A220991832224	1	2025-08-25 14:54:46.346457
amjewess:taj1895.0002.007:00000024	9f5162c6-9323-d3e6-b313-14dc4205b922/descriptor/9f5162c6-9323-d3e6-b313-14dc4205b922.types:fileset.mets2.xml	application/xml	function:descriptor	4171	F95EB53E7BE9065B1253C4A13AA8183428180E52481D93E4BF867775F1F142D3	1	2025-08-25 14:54:46.346424
amjewess:taj1895.0002.007:00000024	9f5162c6-9323-d3e6-b313-14dc4205b922/metadata/00000024.function:source.format:image.function:event.premis.xml	application/xml	function:event	4579	2EC3AD741816288F43F6810338C4C8E64C632015B2D4B48E540B5A93C2C7E15A	1	2025-08-25 14:54:46.346505
amjewess:taj1895.0002.007:00000024	9f5162c6-9323-d3e6-b313-14dc4205b922/metadata/00000024.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6206	F2317D76E3C6B523BC97B5F6E9B9C53DB4AD23EFDA7E1A520AE3B93351366608	1	2025-08-25 14:54:46.346482
amjewess:taj1895.0002.007:00000025	e1a4814c-70b5-63a7-7a61-4c13f5163817/data/00000025.function:source.format:image.tif	image/tiff	function:source	7940	F5D215976176B7434EF73BCD959C98AA27731CFCA31477F2807D1932C11D5E5E	1	2025-08-25 14:54:46.346896
amjewess:taj1895.0002.007:00000025	e1a4814c-70b5-63a7-7a61-4c13f5163817/descriptor/e1a4814c-70b5-63a7-7a61-4c13f5163817.types:fileset.mets2.xml	application/xml	function:descriptor	4006	74D9311B0B99FE03F3BDE98F5A23825AF4CFDE7657755743D003B125C2C8869F	1	2025-08-25 14:54:46.346863
amjewess:taj1895.0002.007:00000025	e1a4814c-70b5-63a7-7a61-4c13f5163817/metadata/00000025.function:source.format:image.function:event.premis.xml	application/xml	function:event	3351	A0F4BB88FB53C72A43FC55ABEEFDFD3866CAB2080DB1892663F7A4B1DFA90806	1	2025-08-25 14:54:46.346984
amjewess:taj1895.0002.007:00000025	e1a4814c-70b5-63a7-7a61-4c13f5163817/metadata/00000025.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	9388	9B175FBD0D9E20E41323D86F213ECEC5F59DE5FD50596520BAA872B7BC34CD9B	1	2025-08-25 14:54:46.346921
amjewess:taj1895.0002.007:00000026	dea617c2-c114-2c68-4f87-ffa594447e13/data/00000026.function:source.format:image.tif	image/tiff	function:source	3416	B9375623997C2B7B2D270F075922D5CA6F0092909C73164760253D52CEB188AA	1	2025-08-25 14:54:46.347379
amjewess:taj1895.0002.007:00000026	dea617c2-c114-2c68-4f87-ffa594447e13/descriptor/dea617c2-c114-2c68-4f87-ffa594447e13.types:fileset.mets2.xml	application/xml	function:descriptor	8442	FD684C34DF026AA9EB953DFCFF4B39A996CF128C5F4E97AC217CA1CEBB6CCF27	1	2025-08-25 14:54:46.347344
amjewess:taj1895.0002.007:00000026	dea617c2-c114-2c68-4f87-ffa594447e13/metadata/00000026.function:source.format:image.function:event.premis.xml	application/xml	function:event	3792	4AF4251C5D4CE08893D623D9EAAF48D800752751AFF0EDB8D2E5CA8E355FFC3C	1	2025-08-25 14:54:46.347428
amjewess:taj1895.0002.007:00000026	dea617c2-c114-2c68-4f87-ffa594447e13/metadata/00000026.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	807	0DA443C63970818D346BEB4D10F2AABFD9817959E8B644E2ACF094495936C7FF	1	2025-08-25 14:54:46.347405
amjewess:taj1895.0002.007:00000027	728d5c3c-6f19-b80f-2688-6ab910716b0f/data/00000027.function:source.format:image.tif	image/tiff	function:source	8401	7D71A8DC6A7F69EA893AA6766385C4FC5F4E897A22849226C549EA11D2A3ED87	1	2025-08-25 14:54:46.347826
amjewess:taj1895.0002.007:00000027	728d5c3c-6f19-b80f-2688-6ab910716b0f/descriptor/728d5c3c-6f19-b80f-2688-6ab910716b0f.types:fileset.mets2.xml	application/xml	function:descriptor	3486	F26EAFF1D019CB99EFDAE513D743964A644FA4ADD186C8EEC279272C89DE4092	1	2025-08-25 14:54:46.347793
amjewess:taj1895.0002.007:00000027	728d5c3c-6f19-b80f-2688-6ab910716b0f/metadata/00000027.function:source.format:image.function:event.premis.xml	application/xml	function:event	2922	55E9CDE696643B8BF76AF477F1A2CAFD1F3AC8FD2F1BD1A5D3B6894C3306794E	1	2025-08-25 14:54:46.347879
amjewess:taj1895.0002.007:00000027	728d5c3c-6f19-b80f-2688-6ab910716b0f/metadata/00000027.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6566	CAFDA229EDB8FD4DCA89341A18EDF09C2E8676D5A261B29ADD69F980DCF87401	1	2025-08-25 14:54:46.347855
amjewess:taj1895.0002.007:00000028	81d112ea-88ed-1b56-dc3c-b1208da8c218/data/00000028.function:source.format:image.tif	image/tiff	function:source	4939	BFDCFA282F86F71D0D52F46253E272DA54139C85D74BF706B774B0A46F0F19FB	1	2025-08-25 14:54:46.348272
amjewess:taj1895.0002.007:00000028	81d112ea-88ed-1b56-dc3c-b1208da8c218/descriptor/81d112ea-88ed-1b56-dc3c-b1208da8c218.types:fileset.mets2.xml	application/xml	function:descriptor	1512	8D76AFED65573F288D28840D994881BC873F688C67182FF1EACDAB6F002BAF66	1	2025-08-25 14:54:46.348239
amjewess:taj1895.0002.007:00000028	81d112ea-88ed-1b56-dc3c-b1208da8c218/metadata/00000028.function:source.format:image.function:event.premis.xml	application/xml	function:event	1317	FBD871641E4C016CCFA2795DC8DFF9B984E88AD376B7FCB5FE9CBE8FB97EBE29	1	2025-08-25 14:54:46.348322
amjewess:taj1895.0002.007:00000028	81d112ea-88ed-1b56-dc3c-b1208da8c218/metadata/00000028.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	5210	AB2E138BCC4CDDDE834CA43F812FF93FA56789E2AA47F9ECD076E2D0D58C1E3D	1	2025-08-25 14:54:46.348299
amjewess:taj1895.0002.007:00000029	c9c03244-1645-0195-ca06-1cf63bf2500e/data/00000029.function:source.format:image.tif	image/tiff	function:source	2614	508399394ADD72BAE5E46D31A74CC38E9AEC8A50038D4D9773354CB4A7F0EC6D	1	2025-08-25 14:54:46.348714
amjewess:taj1895.0002.007:00000029	c9c03244-1645-0195-ca06-1cf63bf2500e/descriptor/c9c03244-1645-0195-ca06-1cf63bf2500e.types:fileset.mets2.xml	application/xml	function:descriptor	7944	876FC93CF792974FA4860CE8DE632E23AB16523867BFEDB1246D29491F2EE387	1	2025-08-25 14:54:46.348678
amjewess:taj1895.0002.007:00000029	c9c03244-1645-0195-ca06-1cf63bf2500e/metadata/00000029.function:source.format:image.function:event.premis.xml	application/xml	function:event	9778	5BBBD7B9472B7066A7E00297FFDBA6770887EF66E7DE5FF766D0F923B4B028E0	1	2025-08-25 14:54:46.348764
amjewess:taj1895.0002.007:00000029	c9c03244-1645-0195-ca06-1cf63bf2500e/metadata/00000029.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	2354	D215CB7CB4EA68F9D04E982FDD7ECD2D02A46B1AA2E2EB3D005C750F7FD3A5C1	1	2025-08-25 14:54:46.348740
amjewess:taj1895.0002.007:00000030	0a3e8ff1-defd-a719-2df4-d2f31057219a/data/00000030.function:source.format:image.tif	image/tiff	function:source	6323	AB881855A8FBA10EBD392ECEA755BDE48777B6FA1F5A142B95D46C103E40A0B0	1	2025-08-25 14:54:46.349163
amjewess:taj1895.0002.007:00000030	0a3e8ff1-defd-a719-2df4-d2f31057219a/descriptor/0a3e8ff1-defd-a719-2df4-d2f31057219a.types:fileset.mets2.xml	application/xml	function:descriptor	9287	28BE6C09005333BD99AD177C56D8958FB198C645BD119FDBC2A8E1DB1269BEF4	1	2025-08-25 14:54:46.349133
amjewess:taj1895.0002.007:00000030	0a3e8ff1-defd-a719-2df4-d2f31057219a/metadata/00000030.function:source.format:image.function:event.premis.xml	application/xml	function:event	7726	22C839215D103E15C4DF74660F555F9451147B760AC9E7B86BA0A546276AA9DD	1	2025-08-25 14:54:46.349207
amjewess:taj1895.0002.007:00000030	0a3e8ff1-defd-a719-2df4-d2f31057219a/metadata/00000030.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	3884	EDF21321298D1185DA15BDCD53BEE248384602AB041D41DF4B0B284C01413CE2	1	2025-08-25 14:54:46.349185
amjewess:taj1895.0002.007:00000031	220d8395-a194-e302-4fa2-a1455b7e9475/data/00000031.function:source.format:image.tif	image/tiff	function:source	8012	9633A81FF7088E97FFA686814B3BEF04B335B0CB7DA1005F1FA070191EE5B6CE	1	2025-08-25 14:54:46.349566
amjewess:taj1895.0002.007:00000031	220d8395-a194-e302-4fa2-a1455b7e9475/descriptor/220d8395-a194-e302-4fa2-a1455b7e9475.types:fileset.mets2.xml	application/xml	function:descriptor	1706	6004978465260769A0B15D0FEB74EB82C2289F0028444D8ED23232CA427AB19B	1	2025-08-25 14:54:46.349535
amjewess:taj1895.0002.007:00000031	220d8395-a194-e302-4fa2-a1455b7e9475/metadata/00000031.function:source.format:image.function:event.premis.xml	application/xml	function:event	8233	7F93DF019C6AD7E5638461248AA4C549853728931CA4BFB9D08B2825E414FC4B	1	2025-08-25 14:54:46.349611
amjewess:taj1895.0002.007:00000031	220d8395-a194-e302-4fa2-a1455b7e9475/metadata/00000031.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	9130	4F6A94E6AB84F3AC85B7B1B3C279D54281D918D3B6B6717FF14AAA2F55CF1A34	1	2025-08-25 14:54:46.349588
amjewess:taj1895.0002.007:00000032	787d50ac-134b-4807-f98f-b9d5ef1751ae/data/00000032.function:source.format:image.tif	image/tiff	function:source	7299	8C74D6064E37CA4EFDB863130DD3862CAA37A6AC91AC62AAF7AA03835811F526	1	2025-08-25 14:54:46.349963
amjewess:taj1895.0002.007:00000032	787d50ac-134b-4807-f98f-b9d5ef1751ae/descriptor/787d50ac-134b-4807-f98f-b9d5ef1751ae.types:fileset.mets2.xml	application/xml	function:descriptor	8136	FF51854038A3D044726269EFB813C3A922F0CE321FA4DBA271C3AECE0616D11D	1	2025-08-25 14:54:46.349933
amjewess:taj1895.0002.007:00000032	787d50ac-134b-4807-f98f-b9d5ef1751ae/metadata/00000032.function:source.format:image.function:event.premis.xml	application/xml	function:event	2973	E81C9CD7827FA0D7DDEEDA8FC48B3FA38262BDDD7EB9D58D9DE56BBFF67D8401	1	2025-08-25 14:54:46.350006
amjewess:taj1895.0002.007:00000032	787d50ac-134b-4807-f98f-b9d5ef1751ae/metadata/00000032.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7239	FBAA3BA2B6989460964882B1A83516BC97881ABC3B398253B5982C1B10BE563C	1	2025-08-25 14:54:46.349986
amjewess:taj1895.0002.007:00000033	6e44a0d8-78e8-1ceb-e18c-df632cd0fd2b/data/00000033.function:source.format:image.tif	image/tiff	function:source	1953	AFE2D4AB61D2A74A9118F82FA5EDF4B08084BDA301176964DE09DCFFF49FD192	1	2025-08-25 14:54:46.350359
amjewess:taj1895.0002.007:00000033	6e44a0d8-78e8-1ceb-e18c-df632cd0fd2b/descriptor/6e44a0d8-78e8-1ceb-e18c-df632cd0fd2b.types:fileset.mets2.xml	application/xml	function:descriptor	4371	05EC790CBEE2240B5E097FE5DB6A0965E1DDB70EFE0996FBBA97DB87123A236A	1	2025-08-25 14:54:46.350329
amjewess:taj1895.0002.007:00000033	6e44a0d8-78e8-1ceb-e18c-df632cd0fd2b/metadata/00000033.function:source.format:image.function:event.premis.xml	application/xml	function:event	9489	29C17A2B36F9142129E5C27F5D421FE0D89AC9D2DD4B247057FE926415C2DF03	1	2025-08-25 14:54:46.350402
amjewess:taj1895.0002.007:00000033	6e44a0d8-78e8-1ceb-e18c-df632cd0fd2b/metadata/00000033.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	1794	64C0783A5514EB8E0423A388F0432AEAF80D521E652EB7E5CD730CBD0981E188	1	2025-08-25 14:54:46.350382
amjewess:taj1895.0002.007:00000034	38b3400b-3879-f466-e396-164383c11d2e/data/00000034.function:source.format:image.tif	image/tiff	function:source	9777	A6F76DC0AC033029BAE79FC64A5602B4C24BDF040F7542F2569DA9D96FBF896B	1	2025-08-25 14:54:46.350753
amjewess:taj1895.0002.007:00000034	38b3400b-3879-f466-e396-164383c11d2e/descriptor/38b3400b-3879-f466-e396-164383c11d2e.types:fileset.mets2.xml	application/xml	function:descriptor	8392	CBD7DD6F4377A823640F2EF0C6A835FD67F193DFAA3C3332A7BED9A3C95CBE6E	1	2025-08-25 14:54:46.350723
amjewess:taj1895.0002.007:00000034	38b3400b-3879-f466-e396-164383c11d2e/metadata/00000034.function:source.format:image.function:event.premis.xml	application/xml	function:event	9808	3D37F62F21427E74E36B70D92FDD28AF5E0341BECD3A11570F6A8EEDC0DF4402	1	2025-08-25 14:54:46.350834
amjewess:taj1895.0002.007:00000034	38b3400b-3879-f466-e396-164383c11d2e/metadata/00000034.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	9223	1458C52605E330B79A200BAA4830431055A782F0A24FEC14A89ADCB67D1F98F6	1	2025-08-25 14:54:46.350776
amjewess:taj1895.0002.007:00000035	e9efc939-3ed4-bce5-4333-a83adf7c1d73/data/00000035.function:source.format:image.tif	image/tiff	function:source	5675	3AFBA22D63A1F71F84AC8778FB5BA36E718A6C9BDC98CD39B497184C3AB29A1B	1	2025-08-25 14:54:46.351194
amjewess:taj1895.0002.007:00000035	e9efc939-3ed4-bce5-4333-a83adf7c1d73/descriptor/e9efc939-3ed4-bce5-4333-a83adf7c1d73.types:fileset.mets2.xml	application/xml	function:descriptor	7463	03DA1897FB09204E9F15267376228475938EDFA273335A2D82EF652A88B4AF4C	1	2025-08-25 14:54:46.351164
amjewess:taj1895.0002.007:00000035	e9efc939-3ed4-bce5-4333-a83adf7c1d73/metadata/00000035.function:source.format:image.function:event.premis.xml	application/xml	function:event	7462	7B975C6E210DA10EE6B5014E8B415FDDAFB60E2C80F36E2F6BBB477EC365AB76	1	2025-08-25 14:54:46.351238
amjewess:taj1895.0002.007:00000035	e9efc939-3ed4-bce5-4333-a83adf7c1d73/metadata/00000035.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7737	658CB32F1B5C0A6EB9F433034739DC27601A685569F50BC796CD586A616F07EB	1	2025-08-25 14:54:46.351218
amjewess:taj1895.0002.007:00000036	15329d31-b2ea-09b1-482c-2c37d38d9e2e/data/00000036.function:source.format:image.tif	image/tiff	function:source	5677	212B75DA9E07EF067E17590EBFD5FA6B535C7DEA6E0760FB23B00FE34E8FD7D5	1	2025-08-25 14:54:46.351595
amjewess:taj1895.0002.007:00000036	15329d31-b2ea-09b1-482c-2c37d38d9e2e/descriptor/15329d31-b2ea-09b1-482c-2c37d38d9e2e.types:fileset.mets2.xml	application/xml	function:descriptor	3358	F60EB16344AAE953C04DE65F5FF7E583EE4D1358D8EB52BEADA1E8BC0D06729A	1	2025-08-25 14:54:46.351565
amjewess:taj1895.0002.007:00000036	15329d31-b2ea-09b1-482c-2c37d38d9e2e/metadata/00000036.function:source.format:image.function:event.premis.xml	application/xml	function:event	5203	8BB7A0E5C9E56F1FE21CCE284D14BA0D3D87A7D585222A3FB02311B3EA4D76F8	1	2025-08-25 14:54:46.351639
amjewess:taj1895.0002.007:00000036	15329d31-b2ea-09b1-482c-2c37d38d9e2e/metadata/00000036.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	8675	2B8ACD1DCD2FD8299A721AEC3A3E14114FF45FA760AC7C63C7CFA62BCE0CA3BF	1	2025-08-25 14:54:46.351618
amjewess:taj1895.0002.007:00000037	a220783a-2b14-d5e9-ec0f-47be41caccd5/data/00000037.function:source.format:image.tif	image/tiff	function:source	6112	DA59ABADA04D9868341156C00B26C84F87ACDB2D1CA70A6B4CD66F0D8829EFCA	1	2025-08-25 14:54:46.351988
amjewess:taj1895.0002.007:00000037	a220783a-2b14-d5e9-ec0f-47be41caccd5/descriptor/a220783a-2b14-d5e9-ec0f-47be41caccd5.types:fileset.mets2.xml	application/xml	function:descriptor	5958	B2994E642074C57288C9DA4EF0101CC956A439A344F5EEAA805744184BF5FE03	1	2025-08-25 14:54:46.351958
amjewess:taj1895.0002.007:00000037	a220783a-2b14-d5e9-ec0f-47be41caccd5/metadata/00000037.function:source.format:image.function:event.premis.xml	application/xml	function:event	6591	D5C24747DB297651041421FB72291C2036FDDB672BE35171A3A022409DEFA4C7	1	2025-08-25 14:54:46.352031
amjewess:taj1895.0002.007:00000037	a220783a-2b14-d5e9-ec0f-47be41caccd5/metadata/00000037.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7487	285EDC0494D7C75C8840A8E6E04A9CC23E4FC86FAF5F327E7A8938A5189A1D9C	1	2025-08-25 14:54:46.352011
amjewess:taj1895.0002.007:00000038	b7fb0e9c-8fc5-9a2c-32a5-65536f9b520c/data/00000038.function:source.format:image.tif	image/tiff	function:source	5804	9E66DD572FFA69C4B5B1252CE67715145F25CE5AF7BCF0FA14D2E2FF53C2AF28	1	2025-08-25 14:54:46.352384
amjewess:taj1895.0002.007:00000038	b7fb0e9c-8fc5-9a2c-32a5-65536f9b520c/descriptor/b7fb0e9c-8fc5-9a2c-32a5-65536f9b520c.types:fileset.mets2.xml	application/xml	function:descriptor	4678	8DD0EEA8150FB3C02F0AE19E3EC57F14D7D4CB8ECBD388180D8787660218DDA5	1	2025-08-25 14:54:46.352354
